Date,SDS,SPY,SSO
2023-11-21,144.2316436767578,439.34893798828125,29.017271041870117
2023-11-22,143.3236846923828,441.0452575683594,29.227827072143555
2023-11-24,143.23721313476562,441.3165588378906,29.25231170654297
2023-11-27,143.79928588867188,440.52178955078125,29.14948081970215
2023-11-28,143.6695556640625,440.9580078125,29.19355010986328
2023-11-29,143.84251403808594,440.6478271484375,29.164175033569336
2023-11-30,142.89134216308594,442.3828125,29.364933013916016
2023-12-01,141.29164123535156,444.9998779296875,29.702800750732422
2023-12-04,142.80487060546875,442.6639404296875,29.384519577026367
2023-12-05,142.89134216308594,442.57672119140625,29.37472915649414
2023-12-06,144.1884002685547,440.793212890625,29.129898071289062
2023-12-07,142.0699005126953,444.1566162109375,29.5559024810791
2023-12-08,140.94580078125,446.0661315917969,29.800731658935547
2023-12-11,139.86488342285156,447.8011779785156,30.035770416259766
2023-12-12,138.61109924316406,449.8463439941406,30.309980392456055
2023-12-13,134.89288330078125,456.0498046875,31.122817993164062
2023-12-14,134.1146697998047,457.5133972167969,31.328472137451172
2023-12-15,134.6334991455078,456.7601318359375,31.206056594848633
2023-12-18,133.16346740722656,459.3294372558594,31.563507080078125
2023-12-19,131.65025329589844,462.12255859375,31.935653686523438
2023-12-20,135.45880126953125,455.71881103515625,30.987913131713867
2023-12-21,132.9462432861328,460.0398864746094,31.596193313598633
2023-12-22,132.50543212890625,460.96441650390625,31.723730087280273
2023-12-26,131.447509765625,462.9108581542969,31.969009399414062
2023-12-27,131.05078125,463.74786376953125,32.08673858642578
2023-12-28,131.05078125,463.9230041503906,32.091644287109375
2023-12-29,131.88829040527344,462.5799865722656,31.91994857788086
2024-01-02,133.43112182617188,459.9911804199219,31.542232513427734
2024-01-03,135.67919921875,456.234619140625,31.017345428466797
2024-01-04,136.64895629882812,454.7650146484375,30.80150604248047
2024-01-05,136.34042358398438,455.3879089355469,30.879993438720703
2024-01-08,132.5495147705078,461.88897705078125,31.758073806762695
2024-01-09,132.9462432861328,461.188232421875,31.645248413085938
2024-01-10,131.53567504882812,463.7964782714844,32.00334548950195
2024-01-11,131.80015563964844,463.5921325683594,31.959199905395508
2024-01-12,131.7119598388672,463.91326904296875,31.983718872070312
2024-01-16,132.76992797851562,462.21014404296875,31.74335479736328
2024-01-17,134.22454833984375,459.6408386230469,31.390161514282227
2024-01-18,132.02053833007812,463.7283935546875,31.92976188659668
2024-01-19,128.8026885986328,469.50927734375,32.71464920043945
2024-01-22,128.22964477539062,470.5019836425781,32.85199737548828
2024-01-23,127.52436065673828,471.87420654296875,33.05311584472656
2024-01-24,127.39210510253906,472.3900451660156,33.097267150878906
2024-01-25,126.11378479003906,474.9593200683594,33.45536804199219
2024-01-26,126.4664306640625,474.3559265136719,33.36707305908203
2024-01-29,124.5709457397461,478.1125183105469,33.877235412597656
2024-01-30,124.7472915649414,477.7427062988281,33.80855941772461
2024-01-31,128.8467559814453,469.94720458984375,32.71464920043945
2024-02-01,125.67298889160156,476.09796142578125,33.5485725402832
2024-02-02,123.1163101196289,481.11004638671875,34.2402458190918
2024-02-05,123.9979248046875,479.35821533203125,33.99006652832031
2024-02-06,123.38076782226562,480.7499694824219,34.17156982421875
2024-02-07,121.39717864990234,484.75958251953125,34.730796813964844
2024-02-08,121.35310363769531,484.97369384765625,34.76022720336914
2024-02-09,120.03068542480469,487.7765808105469,35.15756607055664
